class_ind,class_name,n_images
3657,aquanaut,1694
3658,aquaplane,377
3659,aquarium,1910
3660,aquarius,2001
3661,aquarius_the_water_bearer,628
3662,aquatic,2037
3663,aquatic_bird,1536
3664,aquatic_fern,615
3665,aquatic_mammal,806
3666,aquatic_plant,2031
3667,aquatic_vertebrate,169
3668,aquatics,2394
3669,aquatint,1314
3670,aquavit,1305
3671,aqueduct,2296
3672,aqueductus_cerebri,2
3673,aqueous_humor,508
3674,aqueous_humour,202
3675,aqueous_solution,1203
3676,aquifer,1392
3677,aquila,2383
3678,aquila_chrysaetos,1152
3679,aquila_degli_abruzzi,186
3680,aquila_rapax,321
3681,aquilege,18
3682,aquilegia,2355
3683,aquilegia_canadensis,1211
3684,aquilegia_coerulia,2
3685,aquilegia_scopulorum_calcarea,1
3686,aquilegia_vulgaris,1176
3687,aquinas,1940
3688,aquitaine,1972
3689,aquitania,1301
3690,ar,2257
3691,ar_rimsal,0
3692,ara,2609
3693,arab,2142
3694,arab_chief,1160
3695,arab_republic_of_egypt,1120
3696,arabesque,1711
3697,arabia,1894
3698,arabian,2346
3699,arabian_camel,1122
3700,arabian_coffee,818
3701,arabian_desert,1874
3702,arabian_gulf,2273
3703,arabian_jasmine,466
3704,arabian_peninsula,1708
3705,arabian_sea,2203
3706,arabian_tea,516
3707,arabidopsis_lyrata,37
3708,arabidopsis_thaliana,1242
3709,arabis_canadensis,53
3710,arabis_glabra,309
3711,arabis_turrita,105
3712,arabist,242
3713,arachis_hypogaea,559
3714,arachnid,2082
3715,arachnoid,1183
3716,arachnoid_membrane,34
3717,arafat,2369
3718,arafura_sea,232
3719,aragon,2518
3720,aragonite,1333
3721,araguaia,1662
3722,araguaia_river,92
3723,araguaya,124
3724,araguaya_river,1
3725,arak,1523
3726,aral_sea,915
3727,aralia,1250
3728,aralia_elata,332
3729,aralia_hispida,77
3730,aralia_nudicaulis,373
3731,aralia_racemosa,227
3732,aralia_spinosa,521
3733,aralia_stipulata,1
3734,aram,2486
3735,aram_ilich_khachaturian,22
3736,aram_kachaturian,5
3737,aram_khachaturian,823
3738,aramaean,177
3739,arame,1661
3740,aramean,847
3741,aramus_guarauna,253
3742,aramus_pictus,2
3743,aran_islands,2132
3744,aranea_diademata,9
3745,araneus_cavaticus,80
3746,arapaho,1862
3747,arapahoe,2070
3748,ararat,2061
3749,arariba,124
3750,araroba,9
3751,aras,1927
3752,arauca,1140
3753,araucaria,1779
3754,araucaria_araucana,962
3755,araucaria_bidwillii,250
3756,araucaria_columnaris,202
3757,araucaria_cunninghamii,283
3758,araucaria_excelsa,169
3759,araucaria_heterophylla,578
3760,araujia_sericofera,34
3761,arava,1645
3762,arawak,1271
3763,arawakan,55
3764,arawn,681
3765,araxes,844
3766,arb,2318
3767,arbalest,687
3768,arbalist,37
3769,arbiter,1274
3770,arbitrager,18
3771,arbitrageur,75
3772,arbitrator,1896
3773,arbor,2317
3774,arboreal_salamander,221
3775,arborescent_plant,47
3776,arboretum,2326
3777,arboriculturist,94
3778,arborist,1915
3779,arborvirus,9
3780,arborvitae,1351
3781,arbour,1507
3782,arbovirus,682
3783,arbutus,1853
3784,arbutus_menziesii,672
3785,arbutus_unedo,1203
3786,arc,3052
3787,arc-boutant,299
3788,arc_lamp,1353
3789,arc_light,2123
3790,arcade,2132
3791,arcadia,2099
3792,arcadian,1782
3793,arcangelo_corelli,1039
3794,arcella,1292
3795,arceuthobium_pusillum,76
3796,arch,2724
3797,arch_support,1381
3798,archaebacteria,351
3799,archaebacterium,57
3800,archaeobacteria,21
3801,archaeologist,1477
3802,archaeology,1839
3803,archaeopteryx,988
3804,archaeopteryx_lithographica,301
3805,archaeornis,8
3806,archaist,13
3807,archangel,2244
3808,archbishop,1978
3809,archbishopric,602
3810,archdeacon,1271
3811,archdeaconry,519
3812,archdiocese,1978
3813,archduchess,843
3814,archduchy,69
3815,archduke,1490
3816,archegonium,436
3817,archenteron,118
3818,archeobacteria,21
3819,archeological_remains,1177
3820,archeological_site,1857
3821,archeologist,1723
3822,archeology,1931
3823,archeopteryx,475
3824,archer,2599
3825,archerfish,735
3826,arches_national_park,1939
3827,archespore,1
3828,archesporium,3
3829,archetype,1724
3830,archiannelid,1
3831,archibald_macleish,437
3832,archibald_percival_wavell,26
3833,archidiskidon_imperator,1
3834,archie_kao,630
3835,archil,524
3836,archilochus_colubris,1181
3837,archimandrite,1227
3838,archimedes,1872
3839,archimedes_principle,558
3840,archipallium,6
3841,archipelago,1731
3842,architect,2952
3843,architectonics,994
3844,architectural_engineering,1572
3845,architectural_ornament,1434
3846,architectural_plan,2003
3847,architectural_style,2015
3848,architecture,2195
3849,architeuthis,670
3850,architrave,1448
3851,archive,2932
3852,archives,3059
3853,archivist,1360
3854,archosargus_probatocephalus,98
3855,archosargus_rhomboidalis,15
3856,archosaur,195
3857,archosaurian,32
3858,archosaurian_reptile,4
3859,archpriest,863
3860,archway,1984
3861,arctic,2761
3862,arctic_archipelago,765
3863,arctic_char,1237
3864,arctic_circle,2056
3865,arctic_fox,1316
3866,arctic_ground_squirrel,451
3867,arctic_hare,1305
3868,arctic_moss,514
3869,arctic_mouse-ear,15
3870,arctic_ocean,1377
3871,arctic_poppy,351
3872,arctic_skua,872
3873,arctic_willow,727
3874,arctic_wolf,1448
3875,arctic_zone,832
3876,arctictis_bintourong,1
3877,arctiid,183
3878,arctiid_moth,73
3879,arctium_lappa,904
3880,arctium_minus,614
3881,arctocebus_calabarensis,42
3882,arctocephalus_philippi,34
3883,arctonyx_collaris,39
3884,arctostaphylos_alpina,116
3885,arctostaphylos_andersonii,16
3886,arctostaphylos_manzanita,838
3887,arctostaphylos_tomentosa,65
3888,arctostaphylos_uva-ursi,1154
3889,arctotis_stoechadifolia,56
3890,arctotis_venusta,34
3891,arcturus,1234
3892,arcuate_artery,38
3893,arcuate_artery_of_the_kidney,12
3894,arcuate_vein_of_the_kidney,10
3895,arcus,1420
3896,arcus_senilis,42
3897,arcus_zygomaticus,7
3898,ardea_herodius,101
3899,ardea_occidentalis,43
3900,ardennes,1930
3901,ardent_spirits,224
3902,ardisia_crenata,304
3903,ardisia_escallonoides,10
3904,ardisia_paniculata,1
3905,area,3140
3906,area_of_cardiac_dullness,0
3907,areaway,196
3908,areca,1299
3909,areca_catechu,394
3910,areca_nut,485
3911,arena,2415
3912,arena_theater,1354
3913,arenaceous_rock,12
3914,arenaria-melanocephala,222
3915,arenaria_caroliniana,10
3916,arenaria_groenlandica,13
3917,arenaria_interpres,1055
3918,arenaria_peploides,54
3919,arenaria_serpyllifolia,403
3920,arenaria_stricta,128
3921,arenaviridae,36
3922,arenavirus,127
3923,arendt,1216
3924,arenga_pinnata,137
3925,areola,1511
3926,areolar_tissue,457
3927,areopagite,534
3928,areopagus,1129
3929,arequipa,2450
3930,arere,772
3931,ares,1910
3932,arete,1914
3933,areteria_cervicalis,0
3934,arethusa,1740
3935,arethusa_bulbosa,292
3936,argal,597
3937,argali,1028
3938,argasid,4
3939,argemone,1017
3940,argemone_mexicana,481
3941,argent,1933
3942,argentina,2130
3943,argentine,1815
3944,argentine_republic,774
3945,argentinian,2061
3946,argentinosaur,2
3947,argentite,437
3948,argil,934
3949,argillaceous_rock,35
3950,argillite,1077
3951,arginine,1796
3952,argiope_aurantia,778
3953,argive,309
3954,argo,2019
3955,argon,1713
3956,argonaut,1644
3957,argonauta_argo,182
3958,argonon,13
3959,argos,1962
3960,arguer,100
3961,argument,1869
3962,argun,941
3963,argun_river,55
3964,argus,2531
3965,argus_pheasant,264
3966,argyle,2024
3967,argyll,2375
3968,argyranthemum_frutescens,447
3969,argyrodite,39
3970,argyrol,24
3971,argyrotaenia_citrana,8
3972,argyroxiphium_sandwicense,576
3973,arhant,77
3974,arhat,1185
3975,arhus,2133
3976,ariadne,1527
3977,ariana,2015
3978,arianism,270
3979,arianist,14
3980,arianrhod,1086
3981,arianrod,269
3982,aricara,4
3983,arielle_dombasle,1245
3984,aries,2003
3985,aries_the_ram,1126
3986,arikara,1081
3987,aril,1402
3988,arilus_cristatus,154
3989,ariocarpus_fissuratus,783
3990,arisaema_atrorubens,116
3991,arisaema_dracontium,431
3992,arisaema_triphyllum,1129
3993,arisarum_vulgare,312
3994,arishth,1
3995,arista,1829
3996,aristarchus,1086
3997,aristarchus_of_samos,110
3998,aristide_maillol,855
3999,aristocort,63
4000,aristocrat,1491
4001,aristolochia_clematitis,379
4002,aristolochia_durior,133
4003,aristolochia_macrophylla,263
4004,aristolochia_serpentaria,89
4005,aristopak,9
4006,aristophanes,1623
4007,aristotelean,32
4008,aristotelia_racemosa,1
4009,aristotelia_serrata,67
4010,aristotelian,1106
4011,aristotelianism,139
4012,aristotle,1649
4013,arithmetic,1388
4014,arithmetician,28
4015,arius,1174
4016,arizona,2801
4017,arizona_ash,1508
4018,arizona_cypress,770
4019,arizona_elegans,204
4020,arizona_sycamore,762
4021,arizona_white_oak,204
4022,arizona_wild_cotton,19
4023,arizonan,986
4024,arizonian,345
4025,ark,2516
4026,ark_of_the_covenant,1347
4027,ark_shell,751
4028,arkansan,398
4029,arkansas,2415
4030,arkansas_kingbird,22
4031,arkansas_river,1898
4032,arkansawyer,74
4033,arlene_dahl,1312
4034,arlene_whelan,502
4035,arletty,1158
4036,arline_judge,535
4037,arlington,2096
4038,arm,3087
4039,arm_band,1677
4040,arm_bone,1306
4041,arm_guard,1369
4042,arm_pad,1369
4043,armadillo,2204
4044,armageddon,1735
4045,armagnac,1406
4046,armament,1500
4047,armand_assante,1439
4048,armand_jean_du_plessis,157
4049,armature,1715
4050,armband,1999
4051,armchair,2388
4052,armchair_liberal,21
4053,armed_bullhead,32
4054,armenia,1935
4055,armenian,1957
4056,armeria_maritima,1238
4057,armerican_cheddar,0
4058,armet,1194
4059,armguard,802
4060,armhole,1409
4061,armiger,1107
4062,armilla,1391
4063,armillaria_caligata,9
4064,armillaria_ponderosa,50
4065,armillaria_zelleri,13
4066,armillariella_mellea,345
4067,armillary_sphere,1095
4068,armin,2104
4069,armin_mueller-stahl,1479
4070,arminian,430
4071,arminianism,237
4072,arminius,1105
4073,armlet,1143
4074,armoire,1750
4075,armor,2144
4076,armor-bearer,225
4077,armor_plate,1422
4078,armor_plating,642
4079,armoracia_rusticana,589
4080,armored_car,1678
4081,armored_catfish,175
4082,armored_combat_vehicle,491
4083,armored_dinosaur,198
4084,armored_personnel_carrier,1320
4085,armored_scale,1042
4086,armored_sea_robin,8
4087,armored_searobin,15
4088,armored_vehicle,1489
4089,armorer,1788
4090,armorial_bearing,161
4091,armory,2513
4092,armour,2123
4093,armour_plate,1307
4094,armoured_car,1429
4095,armoured_combat_vehicle,670
4096,armoured_personnel_carrier,1009
4097,armoured_vehicle,1779
4098,armourer,1320
4099,armoury,2311
4100,armpit,2233
4101,armrest,1372
4102,arms,2206
4103,arms-runner,110
4104,arms_manufacturer,1176
4105,armstrong,2146
4106,army_ant,1031
4107,army_attache,557
4108,army_base,2193
4109,army_brat,1188
4110,army_cutworm,254
4111,army_engineer,1458
4112,army_hut,542
4113,army_officer,1594
4114,army_tank,1406
4115,army_worm,929
4116,armyworm,1042
4117,arna_wendell_bontemps,58
4118,arnhem,2061
4119,arnica,1346
4120,arnica_bud,7
4121,arnica_cordifolia,190
4122,arnica_montana,1148
4123,arno,2011
4124,arno_river,1771
4125,arnold,2158
4126,arnold_daniel_palmer,39
4127,arnold_gesell,112
4128,arnold_joseph_toynbee,63
4129,arnold_lucius_gesell,8
4130,arnold_of_brescia,17
4131,arnold_palmer,1417
4132,arnold_schoenberg,1227
4133,arnold_schonberg,240
4134,arnold_schwarzenegger,2236
4135,arnold_toynbee,674
4136,arnold_vosloo,1513
4137,arnoseris_minima,64
4138,aroeira_blanca,3
4139,aroid,1587
4140,arolla_pine,74
4141,aromatic_aster,165
4142,aromatic_compound,395
4143,aromatic_hydrocarbon,791
4144,arouet,498
4145,arousal,1328
4146,arouser,942
4147,arp,1768
4148,arquebus,576
4149,arrack,682
4150,arranger,1768
4151,arras,2535
4152,array,2016
4153,arrester,1880
4154,arrester_hook,113
4155,arrhenatherum_elatius,422
4156,arrhenius,1272
4157,arrival,2585
4158,arrival_gate,1246
4159,arriver,2105
4160,arriviste,388
4161,arrogator,500
4162,arrow,3015
4163,arrow_arum,282
4164,arrow_grass,538
4165,arrow_leaved_aster,64
4166,arrow_wood,1508
4167,arrowhead,2032
4168,arrowleaf_groundsel,70
4169,arrowroot,1296
4170,arrowsmith,1774
4171,arrowworm,17
4172,arroyo,2324
4173,arroyo_willow,227
4174,arroz_con_pollo,900
4175,arse,2305
4176,arsehole,1165
4177,arsenal,2767
4178,arsenate,782
4179,arsenic,1825
4180,arsenic_acid,198
4181,arsenic_group,307
4182,arsenic_trioxide,181
4183,arsenical,255
4184,arsenide,1311
4185,arsenopyrite,1133
4186,arsenous_anhydride,1
4187,arsenous_oxide,2
4188,arsine,979
4189,arsonist,1387
4190,art,2659
4191,art_acord,729
4192,art_carney,1541
4193,art_critic,1430
4194,art_dealer,1469
4195,art_director,1593
4196,art_editor,1374
4197,art_form,1594
4198,art_gallery,2214
4199,art_historian,1266
4200,art_history,2579
4201,art_object,1634
4202,art_paper,1602
4203,art_school,2064
4204,art_student,2175
4205,art_tatum,969
4206,art_teacher,1880
4207,artaxerxes,1263
4208,artaxerxes_i,409
4209,artaxerxes_ii,178
4210,artefact,2171
4211,artemia_salina,961
4212,artemis,1915
4213,artemis_pontica,0
4214,artemis_spinescens,0
4215,artemisia,1682
4216,artemisia_abrotanum,281
4217,artemisia_absinthium,1067
4218,artemisia_annua,350
4219,artemisia_californica,227
4220,artemisia_campestris,396
4221,artemisia_cana,101
4222,artemisia_dracunculus,713
4223,artemisia_filifolia,142
4224,artemisia_frigida,252
4225,artemisia_gnaphalodes,9
4226,artemisia_ludoviciana,616
4227,artemisia_maritima,180
4228,artemisia_stelleriana,271
4229,artemisia_tridentata,469
4230,artemisia_vulgaris,1176
4231,artemision_at_ephesus,117
4232,artemus_ward,279
4233,arteria,1493
4234,arteria_alveolaris,2
4235,arteria_alveolaris_inferior,1
4236,arteria_alveolaris_superior,0
4237,arteria_angularis,0
4238,arteria_appendicularis,0
4239,arteria_arcuata,5
4240,arteria_ascendens,1
4241,arteria_auricularis,0
4242,arteria_axillaris,15
4243,arteria_basilaris,50
4244,arteria_brachialis,36
4245,arteria_buccalis,0
4246,arteria_bulbi_penis,0
4247,arteria_bulbi_vestibuli,0
4248,arteria_carotis,329
4249,arteria_celiaca,16
4250,arteria_centralis_retinae,5
4251,arteria_cerebelli,12
4252,arteria_cerebri,68
4253,arteria_choroidea,0
4254,arteria_ciliaris,0
4255,arteria_circumflexa_femoris,0
4256,arteria_circumflexa_humeri,0
4257,arteria_circumflexa_ilium,1
4258,arteria_circumflexa_scapulae,0
4259,arteria_colica,7
4260,arteria_communicans,12
4261,arteria_coronaria,688
4262,arteria_cystica,1
4263,arteria_digitalis,2
4264,arteria_epigastrica,18
4265,arteria_ethmoidalis,0
4266,arteria_facialis,1
4267,arteria_femoralis,91
4268,arteria_gastrica,3
4269,arteria_gastrica_breves,1
4270,arteria_gastrica_sinistra,2
4271,arteria_glutes,0
4272,arteria_hepatica,97
4273,arteria_ileocolica,0
4274,arteria_ileum,0
4275,arteria_iliaca,119
4276,arteria_iliolumbalis,0
4277,arteria_infraorbitalis,1
4278,arteria_intercostalis,0
4279,arteria_labialis,1
4280,arteria_labialis_inferior,0
4281,arteria_labialis_superior,0
4282,arteria_lacrimalis,0
4283,arteria_laryngea,0
4284,arteria_lienalis,7
4285,arteria_lingualis,0
4286,arteria_lumbalis,0
4287,arteria_maxillaris,2
4288,arteria_meningea,15
4289,arteria_mesenterica,111
4290,arteria_metacarpea,0
4291,arteria_metatarsea,2
4292,arteria_musculophrenica,0
4293,arteria_nutricia,9
4294,arteria_ophthalmica,5
4295,arteria_ovarica,8
4296,arteria_palatina,7
4297,arteria_pancreatica,5
4298,arteria_perinealis,0
4299,arteria_poplitea,93
4300,arteria_pudenda,5
4301,arteria_pulmonalis,31
4302,arteria_radialis,36
4303,arteria_rectalis,2
4304,arteria_renalis,38
4305,arteria_subclavia,102
4306,arteria_temporalis_anterior,1
4307,arteria_temporalis_intermedia,0
4308,arteria_temporalis_posterior,1
4309,arteria_testicularis,0
4310,arteria_ulnaris,6
4311,arteria_uterina,84
4312,arteria_vaginalis,0
4313,arteria_vertebralis,31
4314,arterial_blood,1268
4315,arterial_blood_vessel,78
4316,arterial_plaque,533
4317,arterial_pressure,1289
4318,arterial_road,944
4319,arteriogram,848
4320,arteriola,145
4321,arteriole,979
4322,artery,1919
4323,artery_of_the_labyrinth,10
4324,artery_of_the_penis_bulb,0
4325,artery_of_the_vestibule_bulb,1
4326,artesian_well,1065
4327,arthritic,1393
4328,arthrogram,389
4329,arthromere,1
4330,arthropod,1966
4331,arthroscope,867
4332,arthrospore,35
4333,arthur,2788
4334,arthur_ashe,1697
4335,arthur_askey,737
4336,arthur_compton,518
4337,arthur_conan_doyle,1225
4338,arthur_edwin_kennelly,9
4339,arthur_evans,1253
4340,arthur_fiedler,773
4341,arthur_garfield_hays,47
4342,arthur_holly_compton,209
4343,arthur_holmes,1457
4344,arthur_honegger,912
4345,arthur_jacob_arshawsky,19
4346,arthur_james_balfour,233
4347,arthur_john_gielgud,94
4348,arthur_kennedy,1615
4349,arthur_koestler,596
4350,arthur_laffer,105
4351,arthur_marx,288
4352,arthur_meier_schlesinger,120
4353,arthur_meier_schlesinger_jr.,104
4354,arthur_miller,1561
4355,arthur_mitchell,1185
4356,arthur_neville_chamberlain,106
4357,arthur_rimbaud,1269
4358,arthur_robert_ashe,69
4359,arthur_rubinstein,1039
4360,arthur_schlesinger,946
4361,arthur_schlesinger_jr.,639
4362,arthur_schopenhauer,1048
4363,arthur_seymour_sullivan,114
4364,arthur_stanley_jefferson_laurel,108
4365,arthur_sullivan,1266
4366,arthur_symons,203
4367,arthur_tappan,69
4368,arthur_tatum,67
4369,arthur_wellesley,836
4370,artichoke,1868
4371,artichoke_heart,605
4372,artichoke_plant,534
4373,article,2294
4374,article_of_clothing,1768
4375,article_of_commerce,1117
4376,article_of_faith,1349
4377,article_of_furniture,1137
4378,articular_muscle,132
4379,articulated_lorry,719
4380,articulatio,230
4381,articulatio_coxae,25
4382,articulatio_cubiti,25
4383,articulatio_genus,61
4384,articulatio_humeri,24
4385,articulatio_plana,2
4386,articulatio_radiocarpea,0
4387,articulatio_spheroidea,1
4388,articulatio_synovialis,2
4389,articulatio_talocruralis,18
4390,articulatio_temporomandibularis,13
4391,articulatio_trochoidea,2
4392,articulation,1444
4393,articulator,1652
4394,articulatory_system,56
4395,artie_shaw,1214
4396,artifact,1991
4397,artificer,1241
4398,artificial_additive,327
4399,artificial_blood,1016
4400,artificial_flower,1462
4401,artificial_heart,1156
4402,artificial_horizon,439
4403,artificial_insemination,1313
4404,artificial_intelligence,1600
