class_number,wordnet_id,label,uri,n_train,n_val,n_humans_train,n_humans_val,Nunique_humans_train,gender_skewness_train,age_min_train,age_max_train,n_women_train,mean_age_women_train,std_age_women_train,n_men_train,mean_age_men_train,std_age_men_train,age_min_val,age_max_val,Nunique_humans_val,gender_skewness_val,n_women_val,mean_age_women_val,std_age_women_val,n_men_val,mean_age_men_val,std_age_men_val,age_min,age_max,n_faces_raw_audit,n_faceswithages_audit,n_train_audit,mean_age_audit,std_age_audit,skew_age_audit,n_faceswithages_audit_2,n_train_audit_2,mean_gender_audit,std_gender_audit,skew_gender_audit,mean_nsfw_train,mean_nsfw_val,std_nsfw_train,std_nsfw_val,mean_top1_train_r50,mean_top1_val_r50,mean_top5_train_r50,mean_top5_val_r50,pred_train_r50,pred_val_r50,mean_top1_train_nnm,mean_top1_val_nnm,mean_top5_train_nnm,mean_top5_val_nnm,pred_train_nnm,pred_val_nnm,class_number_umap,label_renamed_glove,umap_x,umap_y
73,n01773549,"barn spider, Araneus cavaticus",http://wordnet-rdf.princeton.edu/wn30/01773549-n,1300,50,0,0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,2053,4,1300,39.08054172203305,6.056710318682393,-0.8575521068725585,4,1300,0.36323180794715854,0.08803255045454883,-0.5227146930050529,0.011671339779543809,0.018589540491138902,0.05149483003415937,0.05672963056446253,0.5076923076923077,0.32,0.9730769230769232,0.92,[815  73  73 ... 815  77  78],"[ 73 320  74  74  74 998  77  73  73  73  73 313  74  74  74  73  74  74
  73 815  74  74  77 562  77  75  73  74  74 815 815 746  73  73  73  74
  77  73  73  76  77 815  73  74  73  75  77  73  74  74]",0.5292307692307693,0.36,0.966153846153846,0.94,[ 73  77  73 ... 815  77  78],"[ 73  70  74  72  74 998  77  73  73  73  73  73  74  74 290  76  72  74
  73 815  74  74  77  77  77  73  73  74  73  74  74  73  74  73  73  78
  77  73  73  75  77 815  73  74  73  75  77  73  74  74]",73,"barn spider, Araneus cavaticus",2.658085,7.6625495
74,n01773797,"garden spider, Aranea diademata",http://wordnet-rdf.princeton.edu/wn30/01773797-n,1300,50,1,0,1,0.0,12.0,12.0,1.0,12.0,,,,,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,12.0,12.0,2553,1,1300,25.74427179385225,0.0,0.0,1,1300,0.070427648723125,,0.0,0.017508989407999706,0.02014483910643321,0.05300411786693834,0.0951183933991181,0.6253846153846154,0.62,0.9830769230769232,0.98,[74 74 77 ... 74 74 77],"[ 74  74  72  74  74  74  74  74  72  74 815  74  74 815  74  74  74  73
  74 317  74  74  73 815  72  74  72  74  77  72 815  74  73  72  74  74
  72  74  74  72  74  74  74  74  74  72  74  74  74  72]",0.49,0.56,0.9753846153846154,0.96,[74 74 77 ... 74 74 77],"[ 74  74  72  74  74  74  74  74  72  74  74  74 599 815  74  74  74  73
  74 317  74  74 616  74  72  73  72  73  73  72  74  74  73  72  72  74
  72  74  72  72  74  74  72  74  74  74  74  74  72  72]",74,"garden spider, Aranea diademata",2.3365892999999995,8.026899
75,n01774384,"black widow, Latrodectus mactans",http://wordnet-rdf.princeton.edu/wn30/01774384-n,1300,50,1,0,1,0.0,31.0,31.0,,,,1.0,31.0,,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,31.0,1641,3,1300,28.251480984603475,1.839584452450565,-0.6957175059106636,3,1300,0.40973936518033294,0.3936539551729302,0.4585676166166544,0.0271511003521764,0.008922857601428405,0.08619589325064815,0.019073095338923655,0.8738461538461538,0.76,0.9669230769230768,0.94,[ 75 310  75 ... 677  72  75],"[ 71 712  75  77  75  75  75  75  75  75  75  75 312  74  73  75  75  75
  73  75  75  74  75  75  75  75  75  75  75  75  75  75  75  75  73  70
  75  75  75  75  75  75  73  75  75  75  75  75  75 302]",0.9315384615384616,0.84,0.9792307692307692,0.94,[ 75 310  75 ... 494 733  75],"[ 71  77  75  75  75  75  75  75  75  75  75  75  70  75  73  75  75  75
  75  75  75  75  75  75  75  75  75  75  75 306  75  75  75  75  75  77
  75  75  75  75  75  75  73  75  75  75  75  75  75 310]",75,"black widow, Latrodectus mactans",3.2064404,7.860983999999999
76,n01774750,tarantula,http://wordnet-rdf.princeton.edu/wn30/01774750-n,1300,50,25,2,32,-0.657951694959769,17.0,52.0,11.0,26.63636363636364,5.277740563398836,21.0,35.904761904761905,7.886093848698237,13.0,31.0,3,0.7071067811865478,2.0,22.0,12.727922061357855,1.0,23.0,,17.0,52.0,3671,42,1300,27.405006827251267,11.799776370360089,1.063319167471385,42,1300,0.5744247675119407,0.3899625606757207,-0.2615715473633422,0.05671452556096328,0.027725754260641226,0.16555333095093233,0.06905712438571736,0.8369230769230769,0.9,0.96,1.0,[76 76 76 ... 76 76 77],"[ 76  76  76  76  76  77  76  76  76  76  77  76  76  76  76  76  76  76
  76  76  76  76  76  76  76  77  76  76  76  76  76  76  76  76  76  76
  76 327  76  76  76  76  76  76  76  76  76  76  76  77]",0.8730769230769231,0.92,0.9684615384615384,1.0,[76 76 76 ... 76 76 76],"[76 76 76 76 76 77 76 76 76 76 76 76 76 76 73 76 76 76 76 76 76 76 76 76
 76 77 76 76 76 76 76 76 76 76 76 76 76 76 76 76 76 76 76 76 76 76 76 76
 76 77]",76,tarantula,1.9285616,9.262584
77,n01775062,"wolf spider, hunting spider",http://wordnet-rdf.princeton.edu/wn30/01775062-n,1300,50,0,0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,2315,4,1300,35.691284824103555,9.99911931917693,1.0958083127108869,4,1300,0.5634716674685475,0.2943603833314034,-0.74423264766716,0.02927874815150489,0.02570194020522649,0.09617964608996622,0.13733141500246415,0.85,0.76,0.9653846153846154,0.96,[77 77 77 ... 77 77 77],"[ 77  77  77  77  77  77 307  77  77  77 303  77  77  77  72  77  76  75
 310  77  77  77  77  77  77  77  77  77  77  77  74  77  77  77 313  77
  74  73  77  77  77  77  77  77  77  73  46  77  77  77]",0.8515384615384616,0.74,0.9615384615384616,0.94,[77 77 77 ... 77 77 77],"[312  77  77  77  77  77  77  77  77  77 303  77  77  77  72  77  75  75
 310  77  77  77  77  77  77  77  77  77  77  73  77 120 120  77 313  77
  74  75  77  77  77  77  77  77  77  77  40  77  77  77]",77,"wolf spider, hunting spider",2.7374585,8.641154
78,n01776313,tick,http://wordnet-rdf.princeton.edu/wn30/01776313-n,1300,50,1,0,1,0.0,19.0,19.0,1.0,19.0,,,,,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,19.0,1576,5,1300,42.496309902852616,14.037821591337927,0.03157666948674658,5,1300,0.4215842857956882,0.3157702151794402,0.2141562382599665,0.055374463210768735,0.03056331632837328,0.17038022018593202,0.112178893482724,0.86,0.76,0.9484615384615384,0.84,[78 78 78 ... 78 78 78],"[ 78  78  72  78  78  78 304  78  73  78  78  78  78  78  78  78  78 314
  78  78  78  78 635  78  78  78  78  71  72  78  78  78  78  78  78  78
  78  78  78  78 319  77  78  78  77  78  78  70  70  78]",0.8723076923076923,0.78,0.933076923076923,0.82,[78 78 78 ... 78 78 78],"[ 78  78  72  78  78  78 301  78  73  78  78  78  78  78  78  78  78  78
  78  78  78  78  78  78  78  78  78  71  72  78  78  78  78  78  78  78
  78  78  78  78 417  77  78 551  70  78  78  70  70  78]",78,tick,2.5010122999999997,7.855749
79,n01784675,centipede,http://wordnet-rdf.princeton.edu/wn30/01784675-n,1300,50,6,0,6,-1.7888543819998322,20.0,40.0,1.0,23.0,,5.0,32.6,7.7974354758471724,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,20.0,40.0,2570,9,1300,31.380525491779647,15.013396509580277,0.50045619062031,9,1300,0.8717231137884984,0.2712698926274916,-2.0285481573701185,0.03091789096072085,0.02567157172040311,0.11642059879242095,0.08089448966477877,0.8861538461538462,0.72,0.9507692307692308,0.88,[ 79  79  79 ... 792  79  79],"[ 79  79  79  79  79  79  79  79  79  79  79  79  79 506 506  52  79  79
  71  40 114 531  79  79  79  79  44  79  79  79  79  79  79  79  79  79
  79  79  79  32  79  79 123  79 783  79  28  79 114  58]",0.8953846153846153,0.68,0.95,0.86,[79 79 79 ... 57 79 79],"[ 79  79  79  79  79  79  79  79  79 126  79  79  79 117 117  52  79  79
 124 948 116  79  79  79  79  79 990  79  79  79  79 314  44  79  79  79
  79  79  79  26  28  79  79  79 126  79  71  79  71  52]",79,centipede,2.0432856,9.138095
80,n01795545,black grouse,http://wordnet-rdf.princeton.edu/wn30/01795545-n,1300,50,3,0,3,0.0,31.0,42.0,,,,3.0,38.0,6.0827625302982185,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,42.0,1431,3,1300,39.799463677565456,12.827124060905359,0.4426347243518223,3,1300,0.9138073921203608,0.1355525929295988,-0.7068442362301898,0.004915056520529628,0.004413643665916425,0.01859216743545269,0.011547125173966234,0.8730769230769231,0.86,0.9707692307692308,0.96,[80 80 80 ... 80 80 80],"[80 80 82 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80
 80 83 85 80 80 80 80 81 80 80 81 80 80 80 80 80 82 80 80 80 80 80 80  7
 80 80]",0.88,0.9,0.9738461538461538,1.0,[80 80 80 ... 80 80 80],"[80 80 82 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80
 80 81 80 80 80 80 80 81 80 80 80 80 80 80 80 80 82 80 80 80 80 80 80 86
 80 80]",80,black grouse,3.5081596,8.201025999999999
81,n01796340,ptarmigan,http://wordnet-rdf.princeton.edu/wn30/01796340-n,1300,50,3,0,3,0.7071067811865478,27.0,33.0,2.0,30.0,4.242640687119285,1.0,31.0,,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,27.0,33.0,1822,1,1300,30.6331327308813,0.0,0.0,1,1300,0.996058106422424,,0.0,0.00860987730697957,0.016440858161085998,0.04250824364318298,0.054156360918092235,0.9115384615384616,0.86,0.9715384615384616,0.94,[81 81 81 ... 81 81 81],"[ 81 145  81  81  81  81  81  81  81  81  81  81  81  81 330  81  81  81
 970  81  81  81  81  81  81  81 102  81  81  81  81  81  81  85  81  81
  81  81 293  81  81  81  81  81  81  81  81  81   8  81]",0.936923076923077,0.8,0.9823076923076924,0.88,[81 81 81 ... 81 81 81],"[ 81  81 947  81  81  81  81  81  81  81  81  81  81  81 135  81  81  81
 272  81  82  81  81  81  81  81 102  81  81  81  81  81  81  82  81  81
  81  81 293  81 355  81 115  81  81  81  81  81  89  81]",81,ptarmigan,3.3444407,8.492643
82,n01797886,"ruffed grouse, partridge, Bonasa umbellus",http://wordnet-rdf.princeton.edu/wn30/01797886-n,1300,50,2,0,2,0.0,38.0,39.0,,,,2.0,38.5,0.7071067811865476,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,38.0,39.0,2548,7,1300,31.788298649242392,8.388257705473201,0.11623143119915368,7,1300,0.6813314003603793,0.3952859410288688,-0.8511927262021926,0.01240167970060552,0.005759053365941328,0.04605540096448543,0.014860566604915675,0.5792307692307692,0.78,0.933076923076923,0.92,[86 86 82 ... 82 82 81],"[ 82  82  82  81  82  82  82  82  82  81  82  82  82  82 314  82  82  82
  82  82  86 295  86  86  82  82  82  82  82  82  82  82  82  82  21  82
  82  82  82 340  82  82  82  82  81  82  82  82  30  82]",0.5684615384615385,0.88,0.9476923076923076,0.96,[86 86 24 ... 82 82 86],"[ 82  82  82  82  82  82  82  82  82  82  82  82  82  82  82  82  82  82
  82  82  82 336  86  86  82  82  82  82  82  82  82  81  82  82  82  82
  82  82  86  82  82  82  82  82  82  82  82  82  58  82]",82,"ruffed grouse, partridge, Bonasa umbellus",3.5425203,8.491966
83,n01798484,"prairie chicken, prairie grouse, prairie fowl",http://wordnet-rdf.princeton.edu/wn30/01798484-n,1300,50,0,0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,2179,0,1300,,,,0,1300,,,,0.008191334820480236,0.003610829269453006,0.034960517394256034,0.006286651593447296,0.8838461538461538,0.86,0.9753846153846154,1.0,[ 83  83  83 ... 293  83  83],"[ 83  83 331  83  83  83  83 293  83  83  83  83  83  83  83  83  83  83
  83  83  83  83  83  83  83  83  83 293  43  83  83  83  83  83  21  83
  83  83  83  83  83  82  83 138  83  83  83  83  83  83]",0.8992307692307693,0.86,0.9807692307692308,0.98,[83 83 83 ... 83 83 83],"[ 83  83 331  83  83  83  83  83  83  83  83  83  83  83  83  83  83  83
  83  83  83  83  83  83  83  83  83 293   8  83  83  83  83  83  23  83
  83  83  83  83  80 883  83 138  83  83  83  83  83  83]",83,"prairie chicken, prairie grouse, prairie fowl",0.39194655,6.7966766000000005
84,n01806143,peacock,http://wordnet-rdf.princeton.edu/wn30/01806143-n,1300,50,3,0,4,-1.1547005383792517,25.0,31.0,1.0,31.0,,3.0,28.33333333333333,2.8867513459481287,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,25.0,31.0,1250,5,1300,30.12184712944255,4.220303077233884,0.674209440306479,5,1300,0.8316635638475413,0.37066017002276136,-1.4999860649318124,0.040833778311065966,0.025930784048250645,0.1037794063798843,0.055788664358996085,0.956153846153846,0.88,0.9823076923076924,0.94,[84 84 84 ... 84 84 84],"[ 84  84  84  84  84  84  23  84  84 916  84 340  84  84  84  84  84  84
  89  84  84  84  84  84  84  84  84  84  84  84 688  84  84  84  84  84
  84  84  84  84 791  84  84  84  84  84  84  84  84  84]",0.9607692307692308,0.8,0.9823076923076924,0.92,[84 84 84 ... 84 84 84],"[ 84  84  84  84  84  84  23  84  84  84  84 272  84  84  84  84  84  84
  89  84  84  84   9  84  84  84  84  24  84  84 772 716  84  84  84  84
  84  84  84  84 791  84  84  84  14  84  84  84  14  84]",84,peacock,2.6597647999999996,8.506478
85,n01806567,quail,http://wordnet-rdf.princeton.edu/wn30/01806567-n,1300,50,0,0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,2106,1,1300,33.478761802834356,0.0,0.0,1,1300,0.5962275266647329,,0.0,0.01909265351853753,0.015094193115655796,0.07051899260929521,0.04725969382248737,0.87,0.92,0.956153846153846,0.96,[337  85  81 ...  85  85  85],"[ 85  85  85  85  85  85  85  85  85  85  86  85  85  85  85  85  85  85
  85  85  85  85  85  85  85  85  85 921  85  85  85  85  85  85  82  15
  85  85  85  85  85  85  85  85  85  85  85  85  85  85]",0.8676923076923077,0.9,0.9507692307692308,0.96,[85 85 81 ... 85 85 85],"[85 85 85 85 85 85 85 85 85 85 86 85 85 85 86 85 85 85 85 85 85 85 85 85
 85 85 85 91 85 85 85 85 85 85 86 83 85 85 85 85 85 85 85 85 85 85 85 85
 85 85]",85,quail,3.5240057,8.504275
86,n01807496,partridge,http://wordnet-rdf.princeton.edu/wn30/01807496-n,1300,50,2,0,2,0.0,32.0,39.0,,,,2.0,35.5,4.949747468305833,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,32.0,39.0,2163,4,1300,27.839618384934603,4.255187226780999,0.695684373874922,4,1300,0.5996923334896561,0.36692741808488255,-0.16817088860109278,0.01670723670636644,0.03558893942841678,0.05764312895131449,0.10970961050853534,0.7046153846153846,0.62,0.9546153846153846,0.98,[86  8 15 ... 82 86 86],"[ 86  86  86 958  86  86 139  86  82  86  86  86  86  86  86  86  86  82
  82  86  86  86  86  86  86  82  85  86  86  81  82  82  86 104 348  82
  82  81 293  86  82  86  86  86  86  86  86  82  85  86]",0.7707692307692308,0.74,0.9653846153846154,0.94,[ 86  86 330 ...  82  86  86],"[ 86  86  86  86  86  86  82  86  86  86  86  86  86  86  86  86  86 506
  82  86  86  86  86  86  86 141  82  86  86  81  86  86  86 104  86 133
  86  81  81  86  82  85  81  86  86  86  86  86  86  86]",86,partridge,3.4821262,8.4747095
87,n01817953,"African grey, African gray, Psittacus erithacus",http://wordnet-rdf.princeton.edu/wn30/01817953-n,1300,50,59,1,63,-1.1304536841086832,13.0,68.0,16.0,32.6875,9.126655101039663,47.0,41.70212765957447,10.80844052946589,30.0,30.0,1,0.0,,,,1.0,30.0,,30.0,30.0,2439,80,1300,38.16224264841391,12.038905120371954,-0.3377043857722875,80,1300,0.5862984848499758,0.4120840475833091,-0.3554898443940859,0.07071631783590407,0.08890283757995349,0.1665346527574589,0.19904201101171368,0.95,0.92,0.9830769230769232,0.96,[87 87 87 ... 87 87 87],"[ 87  87  87  87  87  87  87  87  87 616  87  87  87  87  87  87  87  87
  87  87  87  87  87  87  87  87  87  87  87  87  87 490 710  87  87  87
  87  87  87  87  87  87  87  87  87  87  87 490  87  87]",0.9707692307692308,0.96,0.9838461538461538,0.96,[87 87 87 ... 87 87 87],"[ 87  87  87  87  87  87  87  87  87  87  87  87  87  87  87  87  87  87
  87  87  87  87  87  87  87  87  87  87  87  87  87 899 710  87  87  87
  87  87  87  87  87  87  87  87  87  87  87  87  87  87]",87,"African grey, African gray, Psittacus erithacus",3.5886028,8.287347
88,n01818515,macaw,http://wordnet-rdf.princeton.edu/wn30/01818515-n,1300,50,30,1,34,-1.066666666666667,12.0,53.0,9.0,30.0,12.247448713915892,25.0,35.0,5.802298395176402,17.0,32.0,4,0.0,2.0,24.5,10.606601717798213,2.0,17.5,0.7071067811865476,17.0,32.0,2364,38,1300,29.626186250679158,11.3442933415222,0.6468146688818244,38,1300,0.6592964653483294,0.4014373132940337,-0.6451647394720029,0.03994981026174799,0.036675243881140886,0.10784121442097748,0.110316769807665,0.93,0.88,0.98,0.98,[88 88 88 ... 88 88 88],"[ 88  88  88  36  88  88  88  88 309 971  88  88  88  90  90  88  88  88
  88  88  88  88  88  88  88  88 562  88  88  88  88  88  88  88  88  88
  88  88  88  88  88  88  88  88  88  88  88  88  88  88]",0.9453846153846154,0.96,0.98,1.0,[88 88 88 ... 88 88 88],"[ 88  88  88  88  88  88  88  88  88 971  88  88  88  88  88  88  88  88
  88  88  88  88  88  88  88  88  88  23  88  88  88  88  88  88  88  88
  88  88  88  88  88  88  88  88  88  88  88  88  88  88]",88,macaw,2.5297449,10.130887
89,n01819313,"sulphur-crested cockatoo, Kakatoe galerita, Cacatua galerita",http://wordnet-rdf.princeton.edu/wn30/01819313-n,1300,50,13,2,13,-3.17542648054294,24.0,48.0,1.0,24.0,,12.0,34.5,7.609802291064525,26.0,47.0,2,0.0,,,,2.0,36.5,14.849242404917495,26.0,47.0,1623,16,1300,31.06795218868527,10.451466022177767,0.18391172746638304,16,1300,0.7591516309184949,0.3385333465698264,-1.360614061657644,0.027256400180967776,0.05810921457072255,0.09068535586400524,0.17609399163342238,0.9407692307692308,0.82,0.9830769230769232,0.9,[133  89  89 ...  89 728  89],"[ 89  89  89  89  89 562  87  89  89  89  89  89  89  89  89  89  23  89
  89 258  89  89  89  89  89  89 405  89  89  89  89  89  89  89  89  89
  22  89  89  89 708 324  89  89  89  89  89  89  89 284]",0.9523076923076924,0.86,0.9807692307692308,0.92,[39 89 89 ... 89 89 89],"[ 89  89  89  89  89 448  89  89  89  89  89  89  89  89  89  89  12  89
  89  89  89  89  89  89  89  89  22  89  89  89  89  89  89  89  89  89
  22  89  89  89 708  89  89  89  89  89  89 764  89 799]",89,"sulphur-crested cockatoo, Kakatoe galerita, Cacatua galerita",2.5112562,10.271942999999998
90,n01820546,lorikeet,http://wordnet-rdf.princeton.edu/wn30/01820546-n,1300,50,31,1,33,-0.8571946154145235,11.0,65.0,10.0,19.9,6.65749368923638,23.0,37.34782608695652,8.845176886314801,40.0,40.0,1,0.0,,,,1.0,40.0,,11.0,65.0,2675,26,1300,32.426561795648276,12.852335146571354,0.8514089692178142,26,1300,0.4908600251566471,0.4706632851244741,0.047960779093391866,0.03421427329848012,0.008674177591292392,0.1119800026161459,0.0144373005468716,0.9684615384615384,0.98,0.9930769230769232,1.0,[90 90 90 ... 90 90 90],"[90 90 90 90 90 90 90 90 90 90 90 90 90 90 90 90 90 90 90 90 90 90 90  7
 90 90 90 90 90 90 90 90 90 90 90 90 90 90 90 90 90 90 90 90 90 90 90 90
 90 90]",0.9692307692307692,0.92,0.9930769230769232,0.96,[90 90 90 ... 90 90 90],"[ 90  90  90  90  90  90  90  90  90  90  90  90  90  90  90  90  90  92
  90 125  90  90  90  88  90  90  90  90  90  90  90  90  46  90  90  90
  90  90  90  90  90  90  90  90  90  90  90  90  90  90]",90,lorikeet,2.5456092,10.208942
91,n01824575,coucal,http://wordnet-rdf.princeton.edu/wn30/01824575-n,1300,50,0,0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,1825,4,1300,50.167543145226524,4.041734494666756,-0.4233415388218294,4,1300,0.42012037709355293,0.30371454728174146,0.3252567282033473,0.02380337235924997,0.03591403706181154,0.07119584513868585,0.08993174805776423,0.8869230769230769,0.84,0.97,0.9,[91 91 91 ... 91 91 91],"[91 91 96 91 91 91 91 91 86 91 91 91 91 91 91 91 91 91 91 91 23 91 15 91
 91 23 91 91 91 91 91 91 91 91 91 91 91 95 91 91 91 15 91 95 91 91 91 91
 91 91]",0.913846153846154,0.88,0.9792307692307692,0.9,[91 91 91 ... 91 91 16],"[ 91  91 127  91  90  91  91  91  17  91  91  91  91  91  91  91  91  91
  91  91  23  91  91  91  91  91  91  91  91  91  91  91  91  91  91  91
  91 382  91  91  91  91  91  95  91  91  91  91  91  91]",91,coucal,2.100032,10.554639
92,n01828970,bee eater,http://wordnet-rdf.princeton.edu/wn30/01828970-n,1300,50,0,0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,1420,2,1300,35.018081235571124,8.184605207937693,0.0,2,1300,0.9702328443527216,0.03538362802404773,0.0,0.024043665844425282,0.020070729902308813,0.07430102364113547,0.06284746636222734,0.9153846153846154,0.86,0.9838461538461538,0.98,[92 92 58 ... 92 92 92],"[ 92  92  92  92  92  92  92  95  92  92  92  92  95  92  92  92  92  92
  92  92  92  92  92  92  92  92  92  92  92 319  92  92  92  92  92  92
  94  92  92  92  92  92  92 664  92  92 313  92  92  94]",0.9415384615384615,0.96,0.9846153846153848,1.0,[ 92  92 142 ...  92  92  92],"[92 92 92 92 92 92 92 95 92 92 92 92 92 92 92 92 92 92 92 92 92 94 92 92
 92 92 92 92 92 92 92 92 92 92 92 92 92 92 92 92 92 92 92 92 92 92 92 92
 92 92]",92,bee eater,1.9494436999999998,8.735215
93,n01829413,hornbill,http://wordnet-rdf.princeton.edu/wn30/01829413-n,1300,50,19,0,28,-0.7647191129018729,17.0,46.0,9.0,25.66666666666667,6.4807406984078595,19.0,30.894736842105264,9.380208105024497,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,17.0,46.0,2353,29,1300,32.50340309515477,11.234672582543821,0.7819593576213476,29,1300,0.7135068219925818,0.33418594166167803,-1.0406517427385955,0.05928701486542851,0.10126610154176888,0.1222868479201216,0.19387623148699126,0.8823076923076923,0.82,0.9746153846153848,0.98,[93 93 93 ... 93 93 93],"[ 93 301  93  93  96  93  93  93  93  93  93  80  93  93  93  22  93  93
  93  23  93  93  93  93  93  93  93  93  93  93  93  96  93  93  93  93
  93  84  93 375  93  93  93  93   8  93  93  93  93  93]",0.9230769230769232,0.86,0.9776923076923076,1.0,[93 93 93 ... 93 93 93],"[93 93 93 93 93 93 93 93 93 93 93 18 93 93 93 22 93 93 93 21 93 93 93 93
 96 93 93 93 93 93 93 96 93 93 93 93 93 93 93 89 93 93 93 93  7 93 93 93
 93 93]",93,hornbill,2.1662063999999996,10.406319
