,mean_top1_train,mean_top1_val,mean_top5_train,mean_top5_val,pred_train,pred_val
n01592084,0.9207692307692308,0.94,0.9807692307692307,0.98,[19 19 19 ... 19 19 19],"[19 19 19 19 19 19 19 19 19 19 19 19 19 16 19 19 19 19 19 19 19 19 19 19
 19 19 19 19 19 19 21 19 19 19 93 19 19 19 19 19 19 19 19 19 19 19 19 19
 19 19]"
n02939185,0.7192307692307692,0.36,0.926923076923077,0.74,[469 469 469 ... 469 469 469],"[469 467 398 469 666 926 891 541 756 909 926 828 469 987 827 515 935 469
 773 544 926 469 961 919 491 618 463 943 469 469 469 832 924 909 910 469
 856 469 544 827 469 469 469 469 469 469 577 909 469 469]"
n02361337,0.8746153846153846,0.82,0.9715384615384616,0.92,[336 336 336 ... 336 336 336],"[336 336 336 202 336 336 337 544 336 336 336 336 336  48 336 363 336 336
 336 272 336 336 336 336 221 336 336 336 336 336 336 336 336 336 336 336
 677 336 336 336 336 336 336 336 336 336 336 825 336 336]"
n13040303,0.9030769230769231,0.9,0.9761538461538461,0.94,[327 994 994 ... 994 994 994],"[994 994 994 994 994 994 997 994 994 994 994 994 994 994 994 994 994 994
 994 994 994 994 994 994 994 994 994 994 994 994 994 994 994 994 995 994
 994 994 994 994 994 994 994 994 994 123 994 994 993 947]"
n03661043,0.71,0.5,0.9415384615384615,0.8,[624 624 624 ... 624 624 624],"[624 624 478 624 865 454 886 624 468 454 624 887 624 553 624 624 788 624
 624 454 453 624 454 624 411 617 624 624 624 519 453 454 454 624 624 624
 453 406 624 454 624 775 624 698 624 762 624  79 624 624]"
n09468604,0.7846153846153846,0.82,0.9676923076923077,0.96,[979 979 979 ... 958 979 979],"[972 979 979 979 972 979 979 611 979 979 979 979 979 979 979 973 979 979
 979 979 979 979 979 970 979 979 979 979 525 979 979 979 979 979 979 979
 979 979 979 979 979 979 979 979 970 562 979 979 970 979]"
n02051845,0.8384615384615385,0.84,0.9492307692307692,0.94,[145 144 144 ... 138 144 144],"[144 144 144 144 144 139 144 144 144 142 144 144 144 144 144 144 144 144
 144  24 144 144 144 594 144 144 144   2 127 144 144 144 144 144 132 138
 144 144 144 144 144 144 144 144 144 144 144 144 144 144]"
n04370456,0.6154672395273899,0.38,0.8431793770139635,0.7,"[501 841 841 841 731 841 735 841 841 474 841 841 841 552 735 841 841 399
 841 841 841 465 841 841 841 443 879 841 841 841 765 627 680 841 177 474
 841 762 608 841 841 841 254 841 841 841 841 841 841 121 841 841 841 610
 841 841 735 805 433 841 841 841 841 515 841 841 474 841 797 841 841 843
 841 608 841 841 841 841 841 843 841 841 841 841 841 570 841 841 841 841
 414 841 697 633 501 841 735 841 841 593 841 841 841 841 841 678 841 841
 636 841 841 728 880 841 617 841 543 841 841 525 841 841 739 841 841 406
 841 399 841 841 840 841 841 841 532 841 491 841 841 841 478 474 841 494
 841 841 841 795 841 841 490 841 862 841 885 608 439 841 399 841 420 841
 452 887 617 841 841 923 841 655 841 615 879 697 841 399 841 841 841 841
 841 841 841 501 740 400 501 841 617 697 797 841 446 841 465 841 841 474
 560 608 841 841 719 474 869 465 474 841 785 523 841 797 916 841 610 434
 841 841 841 841 841 841 610 490 841 929 841 841 841 918 841 793 841 608
 841 841 841 841 841 841 841 474 841 841 434 735 841 841 841 841 841 399
 841 841 474 841 841 841 841 841 841 841 841 841 841 735 371 465 965 608
 841 841 841 841 235 837 841 841 233 841 841 652 515 841 582 841 841 841
 841 841 841 735 841 841 841 841 735 841 655 841 841 894 655 414 841 841
 841 841 841 841 501 841 452 841 841 841 841 841 841 617 474 841 841 841
 841 796 841 824 841 841 903 837 255 841 841 841 841 841 841 608 824 841
 434 841 834 841 841 177 841 750 655 797 841 490 170 841 841 887 841 841
 841 474 841 841 608 680 474 715 841 568 841 903 841 841 841 841 841 841
 443 841 841 841 841 841 894 610 699 841 822 841 841 610 841 841 841 515
 841 702 610 608 841 841 904 443 395 841 841 841 615 841 122 841 841 841
 735 841 601 841 735 610 841 841 841 474 841 610 841 841 841 841 894 805
 841 499 412 610 841 836 841 977 433 841 841 841 841 841 841 841 689 841
 841 841 841 841 841 474 424 841 841 841 841 911 824 841 841 841 447 841
 841 501 841 841 610 700 610 552 841 981 841 841 841 841 841 841 841 610
 568 841 841 841 841 841 894 837 735 610 841 841 841 876 841 841 841 982
 841 841 841 457 841 841 841 841 841 410 841 578 841 841 841 841 841 869
 841 796 824 841 413 841 515 841 841 478 841 443 841 841 841 841 411 831
 841 610 474 841 841 841 841 501 678 608 606 841 841 841 841 841 841 245
 841 841 841 841 841 841 841 807 841 841 841 841 841 414 841 841 841 434
 841 399 474 746 841 501 841 841 841 841 841 610 841 824 501 841 841 841
 841 841 841 608 242 391 652 841 841 841 841 570 841 894 841 841 841 841
 841 841 841 824 697 841 841 474 841 841 841 608 747 841 474 378 617 501
 841 841 841 916 812 841 655 841 894 414 841 573 841 851 841 841 217 841
 658 841 841 841 501 841 841 841 841 841 841 894 841 399 834 785 824 824
 158 882 841 796 655 841 841 841 399 841 529 841 650 841 841 474 841 841
 501 697 841 841 841 841 841 468 841 522 841 841 610 610 841 652 841 841
 841 841 841 841 841 841 841 841 841 841 841 610 841 841 585 655 841 841
 841 678 491 697 841 841 841 841 841 841 841 489 450 841 655 911 824 841
 841 841 841 841 781 841 841 841 841 841 452 841 515 841 841 911 841 841
 610 533  33 465 841 399 841 841 841 841 254 374 894 539 841 841 796 841
 841 841 831 841 841 885 841 841 490 841 841 841 399 824 841 841 560 841
 400 421 841 655 841 474 841 501 841 911 841 887 610 841 834 580 841 841
 841 911 841 841 841 841 841 792 841 919 841 735 841 841 841 841 841 399
 841 841 601 841 841 709 841 841 841 841 841 796 841 399 904 841 841 841
 610 887 841 823 841 795 841 862 474 841 841 841 443 841 501 474 841 841
 731 841 841 452 841 841 841 411 421 501 841 465 887 818 841 841 894 841
 841 887 214 472 841 841 655 797 841 841 841 841 824 841 841 841 841 608
 474 514 841 841 841 841 841 841 395 841 841 921 841 841 608 453 841 887
 841 841 841   0 841 879 841 841 560 399 841 841 841]","[841 841 474 584 474 617 841 474 841 841 841 903 490 894 841 841 841 841
 534 399 796 579 841 825 824 911 109 474 610 841 474 496 869 841 451 824
 841 474 474 841 617 841 608 841 841 474 474 841 865 474]"
n02415577,0.7061538461538461,0.56,0.9684615384615385,0.98,[348 349 349 ... 350 349 349],"[349 349 349 349 348 348 349 348 349 349 348 349 348 349 348 349 349 348
 348 350 349 348 348 349 348 349  39 349 349 348 349 349 348 349 349 348
 348 349 349 348 348 349 349 348 348 349 349 349 348 349]"
n03459775,0.7384615384615385,0.72,0.9569230769230769,0.9,[864 581 581 ... 717 581 581],"[581 581 581 581 581 581 468 581 581 581 581 581 581 436 581 581 717 581
 581 581 511 581 717 581 661 581 581 511 479 581 511 581 581 581 734 581
 581 581 581 581 581 864 863 581 581 581 581 511 734 581]"
n01687978,0.8761538461538462,0.76,0.9692307692307692,0.96,[42 42 42 ... 42 42 42],"[ 42  26  42  42  42  42  42  43  42  42  66  42  42  42  42  42  46  42
  46  42  25 327  42  42  42  42  42  42  42  42  46  42  42  42  42  42
  44  42  42  50  42  42  42  42  42  38 327  42  42  42]"
n03804744,0.79,0.58,0.9307692307692308,0.74,[677 677 677 ... 677 677 606],"[912 677 677 677 677 815  46 772 677 716  39 677 677 695 677 677 677 677
 677 709  75 783 677 644 677 506 919 677 783 677 677 876 677 421 677 677
 677 677 677 677 677 772 700  29 695 677 677 562 677 677]"
n01514859,0.8176923076923077,0.8,0.9761538461538461,0.9,[8 8 8 ... 8 8 8],"[  8   8   8   8   8   8   8   8 425   8   8 136   8   8   8   8   7   7
   8   8   8  24   8   8   8   8   7   8 702   8   8   8   8   8   8   8
   8   8   8 360   8   8   8   8 552   8   7   8   8   8]"
n03742115,0.816923076923077,0.64,0.9515384615384616,0.9,[648 648 648 ... 648 648 648],"[648 648 892 495 651 648 648 648 648 648 905 894 896 648 453 495 648 896
 771 648 648 800 648 648 648 896 648 648 648 648 648 492 648 648 648 648
 896 453 896 648 648 519 648 648 648 648 794 648 648 648]"
n02099712,0.6184615384615385,0.68,0.9,0.92,[205 245 197 ... 163 208 208],"[208 208 208 208 208 208 163 205 208 208 208 207 208 208 208 210 208 208
 208 208 205 208 189 208 208 208 267 208 208 208 208 208 208 208 208 208
 208 254 225 251 225 170 208 251 222 208 208 205 208 216]"
n02027492,0.8323076923076923,0.62,0.9769230769230769,0.9,[140 140 140 ... 140 140 140],"[142 140 973 140 140 140 140 139  19 140 608 142 142 140 134 140 140 140
 140 140 140 140 140 140 140 140 140 605 139 143 138 140 587 140 140 140
 140 140 139 141 142  82 140 140 140 140 139 140 140 139]"
n03775071,0.8469230769230769,0.66,0.9638461538461538,0.88,[658 658 911 ... 658 658 658],"[658 643 533 443 658 496 658 658 658 658 806 552 658 658 658 658 658 658
 658 658 474 806 658 658 806 658 658 658 658 658 615 658 658 496 496 658
 658 658 658 806 658 658 711 806 474 658 658 658 658 813]"
n03544143,0.9076923076923077,0.9,0.9538461538461539,0.98,[604 604 604 ... 604 604 604],"[604 604 604 604 604 604 604 604 604 604 604 604 604 604 604 604 604 604
 584 604 604 604 423 604 604 907 604 604 604 604 604 604 604 883 604 604
 604 604 604 604 604 604 604 604 604 543 604 604 604 604]"
n03873416,0.6138461538461538,0.62,0.9207692307692308,0.88,[693 693 472 ... 693 693 472],"[472 693 693 693 693 450 693 693 693 821 693 693 472 693 472 693 693 693
 693 693 693 693 693 693 983 693 519 472 843 693 693 693 562 693 472 693
 813 758 693 693 472   2 421 693 391 693 472 693 472 693]"
n01704323,0.9218009478672986,0.84,0.966824644549763,0.9,[ 51  51  51 ... 958  51  51],"[ 51  51  51  51  51  51  51  51  51  51  51  51  51  51  51 121  51  51
  51  51  51 710  51 690  51 424  51  51  51  51  51 342  51 998  51  51
  51  51  51  51  51  51  51 417  51  51  51  51 188  51]"
n04355933,0.44769230769230767,0.16,0.8484615384615385,0.58,[836 837 836 ... 836 836 836],"[608 837 837 837 837 442 982 836 785 196 785 837 597 584 836 851 655 619
 837 837 836 837 457 488 869 112 633 629 837 836 424 837 655 711 219 499
 836 836 836 836 445 796 837 197 391 837 801 837 597 475]"
n01843383,0.9176923076923077,0.88,0.9815384615384616,0.98,[ 96  96 916 ...  96  96  96],"[ 96  96  96  96  96  96  96 641  96  96  96  96  96  96  96  96  88  96
  96 998  96  96  96  96  96  96  96  96  96  93  96  96  96  96 489  96
  96  96  96  96  96  23  96  96  96  96  96  96  96  96]"
n02280649,0.9376923076923077,0.92,0.9853846153846154,1.0,[324 324 324 ... 324 326 324],"[324 324 324 324 324 324 324 324 324 324 324 325 313 325 324 324 324 324
 324 324 324 324 324 324 324 324 324 324 324 324 324 324 324 324 324 324
 324 324 324 324 324 324 324 322 324 324 324 324 324 324]"
n02699494,0.806923076923077,0.68,0.9761538461538461,0.96,[406 887 406 ... 406 406 406],"[406 497 406 406 497 497 406 857 406 406 406 406 857 406 406 406 406 406
 406 497 406 642 406 406 406 497 406 406 406 497 857 406 497 406 884 857
 406 663 497 406 406 406 406 406 406 406 406 857 406 406]"
n02231487,0.7876923076923077,0.56,0.9346153846153846,0.82,[313 313 313 ... 313 315 313],"[313 313 313 311  79 313 313 313 313 313 313 313 313 313 313 448 313  77
 868 315 313 313 313  77 313 313 410 315 489 313 313 313 310  77  70 313
  70 452 541 738 313 105 313  77 313 313 313 315 597 315]"
n03127925,0.7815384615384615,0.48,0.9446153846153846,0.76,[519 519 519 ... 519 519 519],"[737 519 519 675 519 519 478 519 239 478 440 519 519 519 553 648 634 217
 519 478 553 950 463 978 519 519 913 519 674 478 519 519 519 478 519 478
 519 410 519 519 519 519 519 448 458 519 692 850 519 410]"
n02951585,0.6492307692307693,0.62,0.8638461538461538,0.86,[473 473 473 ... 473 473 473],"[473 473 784 473 473 473 600 473 902 473 626 473 473 902 473 473 473 473
 512 473 473 473 763 473 827 600 840 473 771 813 473 473 473 641 473 473
 777 840 473 473 473 731 550 473 473 746 423 473 473 473]"
n03598930,0.8853846153846154,0.76,0.953076923076923,0.92,[611 611 611 ... 611 611 611],"[611 611 611 611 611 611 611 893 497 611 611 611 760 611 611 611 611 611
 611 415 611 620 611 611 611 611 677 611 539 400 189 611 419 611 611 611
 611 611 611 611 611 611 896 611 862 611 611 611 611 611]"
n03297495,0.7904929577464789,0.66,0.9533450704225352,0.9,[505 550 550 ... 505 503 550],"[550 550 505 550 550 550 550 550 505 550 550 849 550 550 550 550 891 550
 550 550 550 550 505 505 731 505 626 550 550 505 550 550 707 550 550 505
 550 771 828 550 550 505 550 811 550 550 556 550 550 550]"
n04041544,0.5553846153846154,0.56,0.8692307692307693,0.88,[632 754 632 ... 754 754 754],"[485 771 754 492 848 754 754 688 754 754 754 754 754 848 492 688 754 754
 754 781 754 754 754 754 754 754 754 754 414 692 485 754 754 531 759 754
 688 546 688 754 627 632 754 754 754 754 848 489 482 754]"
n04328186,0.7287822878228782,0.62,0.9243542435424354,0.8,[826 826 826 ... 826 826 826],"[826 826 826 826 531 748 826 826 826 455 826 826 531 826 826 826 610 778
 528 826 826 826 826 826 826 968 826 826 826 426 826 826 826 826 971 605
 826 826 455 826 531 826 826 563 531 759 530 426 531 826]"
n01737021,0.6723076923076923,0.56,0.9176923076923077,0.8,[58 58 57 ... 30 58 58],"[ 58  68  36  56  58  58  58  58  58 114  60  56  41  58 123  58 599  58
 488  58  58 825  58  58  58  58  58  58 977  54  58  58 114  58  58  53
  48  62 960  58  58 718  58  58  58  25  60  58  48  58]"
n03141823,0.64,0.48,0.8407692307692308,0.6,[523 872 523 ... 523 523 523],"[693 523 523 523 523 523 792 731 872 706 916 795 882 783 695 693 523 523
 845 790 523 698 542 792 543 523 523 522 523 523 523 460 791 748 523 523
 523 523 523 130 523 870 731 523 523 851 523 845 523 523]"
n03018349,0.8553846153846154,0.84,0.9761538461538461,0.94,[495 766 495 ... 799 495 495],"[495 495 495 495 495 495 495 495 855 495 495 495 495 495 495 495 410 495
 495 495 493 495 495 495 495 532 495 495 495 894 495 495 495 495 495 495
 495 799 495 495 495 495 495 492 495 495 495 495 453 495]"
n02107908,0.5407692307692308,0.3,0.9353846153846154,0.98,[161 240 240 ... 240 238 240],"[240 241 238 241 238 240 239 240 238 240 239 238 238 238 161 238 238 240
 238 240 240 241 239 241 241 240 239 240 240 238 238 240 238 236 239 238
 238 240 238 238 238 239 241 238 239 241 240 240 240 238]"
n04154565,0.6430769230769231,0.26,0.8638461538461538,0.58,[763 784 784 ... 784 784 784],"[840 569 987 929 618 784 784 587 520 784 845 613 845 696 621 783 740 784
 767 784 784 477 898 696 784 473 765 843 784 967 696 760 491 784 583 695
 784 677 929 851 783 784 512 784 319 731 784 813 710 710]"
n04146614,0.9523076923076923,0.9,0.99,0.98,[779 779 779 ... 779 779 803],"[779 654 866 874 779 779 779 779 779 779 779 779 779 779 779 779 779 779
 779 779 779 779 779 779 803 779 779 779 779 779 779 779 779 779 779 705
 779 779 779 779 779 779 779 779 779 779 779 779 779 779]"
n01945685,0.8446153846153847,0.78,0.9453846153846154,0.86,[114 114 304 ... 114 114 329],"[114 114 114 114 390 114 988 114 114 947 114 114 114 114 114 114 114 114
 749  25 114 114 114  25 114 114 114 114 997 114 114 114 114 114 114 114
  26 114 114  60 114 114 114 114 114 114 114  30 114 934]"
n02099849,0.8215384615384616,0.84,0.9561538461538461,0.92,[209 209   8 ... 209 209 209],"[213 209 209 209 209 209 209 209 209 209 168 209 209 209 209 256 209 209
 191 209 209 209 209 209 209 209 209 209 209 242 209 209 221 209 209 209
 209 151 209 209 209 209 209 209 209 209 209 209 209 534]"
n02787622,0.8523076923076923,0.8,0.9376923076923077,0.9,[420 420 420 ... 420 420 420],"[420 420 776 420 432 420 420 420 420 420 611 420 420 420 420 420 420 420
 420 420 420 424 420 420 377 420 420 559 420 499 420 420 420 420 630 420
 491 420 420 420 420 420 515 420 420 420 420 420 420 420]"
n02108551,0.8092307692307692,0.86,0.9461538461538461,0.92,[244 244 214 ... 244 244 244],"[244 244 244 206 244 244 244 244 244 244 250 244 244 244 244 244 244 244
 256 244 244 244 244 244 244 244 214 244 244 244 185 244 244 244 244 244
 256 244 191 244 244 244 244 244 244 244 244 244 244 244]"
n04525038,0.536723163841808,0.14,0.8267419962335216,0.48,[411 785 789 ... 885 885 750],"[679 399 748 750 692 679 824 748 420 487 496 885 911 721 399 885 813 806
 523  44 831 785 578 611 902 584 831 885 893 885 434 893 644 588 885 831
 539 929 854 893 824 885 689 399 610 459 911 721 748 885]"
n02640242,0.8284615384615385,0.66,0.9669230769230769,0.86,[394 394 394 ... 394 394 394],"[394 394 327 391 983 395 394 103 394 391 394 397 394 394 103 394 391 394
 394 394 394  33 394  26 114 394 394 394 394 394 394 484 394 394 394 977
 394 467 394 391 394 394 394 391 394 394 394 394 394 394]"
n04090263,0.4823076923076923,0.32,0.87,0.74,[413 597 764 ... 642 652 764],"[652 558 764 764 413 683 420 715 792 764 872 764 763 882 792 652 764 764
 777 491 764 764 413 764 413 764 764 413 612 763 764 824 447 786 763 413
 181 764 413 413 652 764 413 860 683 764 950 764 763 763]"
n01695060,0.9007692307692308,0.84,0.9792307692307692,0.94,[48 48 48 ... 48 48 48],"[209  48  39  48  48  48  48  48  48  48  48  48  48  48  48  48  48  48
  48  48  48  48  48  39  48  45  39 490  48  48  48  48  48  48  48  48
  48  48 677  48  48  48  48  48  48  48  48  48  48 298]"
n01981276,0.803076923076923,0.82,0.9646153846153847,0.96,[121 121 121 ... 121 121 121],"[121 121 898 121 121 121 121 567 121 121 121 118 119 121 121 121 121 121
 121 121 122 119 121 121 121 121 121 121 121 121 121 121 121 391 121 121
 121 121 121 121 121 121 121 121 121 121 124 121 121 997]"
n03924679,0.7669230769230769,0.9,0.9407692307692308,0.96,[713 713 713 ... 713 713 713],"[742 713 713 713 713 713 713 713 713 713 713 713 713 713 713 713 713 713
 713 713 713 713 742 713 713 713 713 713 713 713 713 713 742 713 713 713
 713 713 713 713 713 713 713 742 713 713 827 713 713 713]"
n03485794,0.7669230769230769,0.72,0.9307692307692308,0.92,[591 591 591 ... 591 591 591],"[591 887 741 750 591 591 591 591 591 591 591 434 794 591 591 591 591 591
 721 591 549 591 591 327 591 591 591 591 591 591 533 591 434 434 591 591
 591 791 591 591 591 700 591 452 591 591 591 591 591 591]"
n02667093,0.8346153846153846,0.8,0.963076923076923,0.94,[399 399 399 ... 399 399 399],"[399 399 399 797 399 399 399 399 869 399 824 399 399 399 474 400 399 399
 399 399 399 399 399 399 399 399 399 399 501 399 743 399 399 399 399 399
 399 399 399 399 399 399 399 775 399 399 399 399 501 762]"
n03976657,0.5492307692307692,0.34,0.8738461538461538,0.7,[557 733 874 ... 733 733 733],"[733 144 491 733 733 887 758 489 733 733 664 733 733 489 733 733 424 682
 695 733 656 483 445 733 489 523 619 733 733 820 310 895 733 557 619 716
 843 718 587 840 704 819 920 733 733 879 733 437 645 792]"
n01917289,0.8261538461538461,0.66,0.9830769230769231,0.94,[109 109 109 ... 109 109 109],"[109 973 109 109 109 109 109 109 305 109 109 973 109 109 973 109 991 973
 396 222 109 109 109 109 109 109 109   5 973 109 109 109 109 328 109 109
 109 973 109 973  84 109 109 109 109 955 973 973 109 109]"
